Transaction ID,Date,Account Number,Bank Name,Bank Statement Amount,Book Records Amount,Match Status
TXN-001086,2025-12-21,ACCT-856217,HSBC,14.695644,8.508237,Break
TXN-001090,2025-12-25,ACCT-645407,Citibank,61.388626,189.56046,Break
TXN-001092,2025-12-27,ACCT-262100,Wells Fargo,-3.9895067,-4.0672708,Break
TXN-001099,2026-01-03,ACCT-050733,HSBC,-3.8654954,-3.8294153,Break
TXN-001101,2026-01-05,ACCT-073779,Chase,-4.0045133,-4.094374,Break
TXN-001121,2026-01-25,ACCT-625283,HSBC,1196.5555,1197.5721,Break
TXN-001123,2026-01-27,ACCT-085433,Bank of America,-4.0050306,-4.096814,Match
TXN-001125,2026-01-29,ACCT-510855,HSBC,-4.005631,-4.097623,Break
TXN-001126,2026-01-30,ACCT-405223,Bank of America,-4.005636,-4.097636,Break
TXN-001133,2026-02-06,ACCT-460756,Citibank,-2.1326942,2.0371678,Break
TXN-001134,2026-02-07,ACCT-423276,HSBC,-2.7248497,-3.3575284,Match
TXN-001137,2026-02-10,ACCT-986497,Citibank,-1.697909,-1.0242075,Match
TXN-001139,2026-02-12,ACCT-305394,HSBC,1.6743459,6.167938,Break
TXN-001144,2026-02-17,ACCT-621376,Citibank,-4.0056357,-4.0976357,Match
TXN-001149,2026-02-22,ACCT-549131,HSBC,-4.0056334,-4.097635,Break
TXN-001151,2026-02-24,ACCT-782384,HSBC,807.09686,519.4588,Match
TXN-001155,2026-02-28,ACCT-133887,Citibank,2566.7136,2331.8892,Match
TXN-001166,2026-03-11,ACCT-232092,HSBC,2367.2324,2090.1536,Match
TXN-001168,2026-03-13,ACCT-931759,Chase,3.4990785,21.311594,Break
TXN-001170,2026-03-15,ACCT-508072,HSBC,-3.8465757,-3.694101,Break
TXN-001172,2026-03-17,ACCT-408684,Bank of America,-4.005636,-4.097636,Break
TXN-001178,2026-03-23,ACCT-520509,Citibank,-3.87068,-3.7342374,Break
TXN-001180,2026-03-25,ACCT-221889,Wells Fargo,-4.0055785,-4.0975504,Break
TXN-001185,2026-03-30,ACCT-425650,HSBC,766.1994,904.91595,Break
TXN-001192,2026-04-06,ACCT-237607,HSBC,213.20653,95.72684,Match
TXN-001199,2026-04-13,ACCT-577943,Chase,454.84192,614.2682,Match
TXN-001203,2026-04-17,ACCT-654924,Citibank,-4.005636,-4.097636,Break
TXN-001206,2026-04-20,ACCT-994218,Citibank,109.89313,271.2122,Break
TXN-001207,2026-04-21,ACCT-867455,Bank of America,-3.9671748,-4.061552,Match
TXN-001215,2026-04-29,ACCT-089885,Chase,-4.005635,-4.0976353,Match
TXN-001219,2026-05-03,ACCT-566143,Bank of America,-4.00334,-4.0887103,Match
TXN-001230,2026-05-14,ACCT-063198,Chase,1020.5831,1310.0323,Break
TXN-001240,2026-05-24,ACCT-551383,Bank of America,-4.0054984,-4.0972457,Break
TXN-001241,2026-05-25,ACCT-354889,HSBC,2469.7449,2188.166,Match
TXN-001242,2026-05-26,ACCT-424838,Citibank,95.56667,239.78781,Break
TXN-001244,2026-05-28,ACCT-157855,Bank of America,-3.9777932,-4.0745044,Match
TXN-001247,2026-05-31,ACCT-559024,Citibank,-4.0056267,-4.0976033,Break
TXN-001249,2026-06-02,ACCT-077532,Bank of America,-4.005636,-4.097636,Match
TXN-001250,2026-06-03,ACCT-510872,HSBC,-3.9836261,-4.0772076,Break
TXN-001253,2026-06-06,ACCT-906995,Bank of America,-3.9502845,-3.922881,Break
TXN-001257,2026-06-10,ACCT-913720,HSBC,-4.002887,-4.091952,Break
TXN-001266,2026-06-19,ACCT-320238,HSBC,10.262872,8.819843,Match
TXN-001267,2026-06-20,ACCT-347899,Citibank,392.62643,394.19077,Match
TXN-001268,2026-06-21,ACCT-322456,Wells Fargo,-4.0055356,-4.0975766,Break
TXN-001275,2026-06-28,ACCT-865654,Chase,49.75024,45.21216,Match
TXN-001277,2026-06-30,ACCT-262223,Chase,-3.9843652,-4.0701213,Match
TXN-001280,2026-07-03,ACCT-182131,Chase,10.539505,20.314245,Break
TXN-001284,2026-07-07,ACCT-123186,Chase,152.92686,101.42395,Match
TXN-001285,2026-07-08,ACCT-374143,Chase,-4.00199,-4.0924673,Match
TXN-001287,2026-07-10,ACCT-721535,Chase,-3.9351127,-3.8328898,Break
TXN-001291,2026-07-14,ACCT-764741,Bank of America,-4.00497,-4.096539,Match
TXN-001292,2026-07-15,ACCT-302335,Citibank,1877.2578,1645.1823,Match
TXN-001297,2026-07-20,ACCT-490592,Citibank,-4.0042343,-4.095315,Break
TXN-001300,2026-07-23,ACCT-964173,Bank of America,-4.0054607,-4.0972033,Break
TXN-001301,2026-07-24,ACCT-665296,HSBC,341.88916,525.0144,Break
TXN-001302,2026-07-25,ACCT-558323,Citibank,255.63274,229.8936,Match
TXN-001305,2026-07-28,ACCT-265898,Citibank,-4.005623,-4.0975723,Break
TXN-001307,2026-07-30,ACCT-255936,Bank of America,-4.005636,-4.097636,Break
TXN-001309,2026-08-01,ACCT-577263,Bank of America,-4.0048857,-4.0956078,Break
TXN-001312,2026-08-04,ACCT-171195,Chase,-2.6875618,-3.2380834,Match
TXN-001313,2026-08-05,ACCT-286532,Chase,-4.0055256,-4.0974045,Break
TXN-001317,2026-08-09,ACCT-844564,Chase,-4.0053816,-4.097376,Match
TXN-001325,2026-08-17,ACCT-274560,Chase,1732.8,1338.4817,Match
TXN-001327,2026-08-19,ACCT-847889,Citibank,13.352137,64.91887,Break
TXN-001332,2026-08-24,ACCT-329163,Bank of America,65.54883,82.8847,Match
TXN-001334,2026-08-26,ACCT-786343,Citibank,-4.0054884,-4.097492,Break
TXN-001337,2026-08-29,ACCT-237289,Chase,-0.5977193,0.45717463,Break
TXN-001342,2026-09-03,ACCT-619351,Chase,179.53828,711.2684,Break
TXN-001343,2026-09-04,ACCT-592689,Chase,-4.005636,-4.097636,Break
TXN-001344,2026-09-05,ACCT-475937,Citibank,778.2659,689.0644,Match
TXN-001349,2026-09-10,ACCT-893795,Citibank,-3.423335,-1.9663788,Break
TXN-001354,2026-09-15,ACCT-093367,Bank of America,-4.005636,-4.097636,Match
TXN-001366,2026-09-27,ACCT-177099,Citibank,1128.6478,1823.6348,Match
TXN-001368,2026-09-29,ACCT-913181,HSBC,-3.2193656,-2.8375478,Break
TXN-001369,2026-09-30,ACCT-876089,Bank of America,-3.8358762,-3.7006018,Break
TXN-001377,2026-10-08,ACCT-971790,HSBC,-4.0056334,-4.0976334,Break
TXN-001378,2026-10-09,ACCT-435007,Chase,-3.8872244,-3.989142,Match
TXN-001381,2026-10-12,ACCT-727801,Citibank,-3.9998066,-4.0928283,Break
TXN-001383,2026-10-14,ACCT-185839,HSBC,402.62204,448.5711,Break
TXN-001387,2026-10-18,ACCT-617503,Citibank,922.5582,671.01166,Match
TXN-001388,2026-10-19,ACCT-625401,Bank of America,-4.005573,-4.097516,Break
TXN-001389,2026-10-20,ACCT-733107,Chase,-3.9994047,-4.0947223,Match
TXN-001390,2026-10-21,ACCT-463465,Bank of America,47.690662,59.756565,Match
TXN-001391,2026-10-22,ACCT-508737,Wells Fargo,6.2455397,4.840231,Match
TXN-001395,2026-10-26,ACCT-971672,Bank of America,-3.9171789,-4.029861,Match
TXN-001396,2026-10-27,ACCT-403039,Citibank,-4.005636,-4.097636,Match
TXN-001404,2026-11-04,ACCT-806475,HSBC,80.889244,24.314955,Match
TXN-001405,2026-11-05,ACCT-188308,Chase,4.4404936,15.402581,Break
TXN-001410,2026-11-10,ACCT-222586,Citibank,1456.1411,1443.506,Match
TXN-001423,2026-11-23,ACCT-189382,Bank of America,-4.005636,-4.0976357,Break
TXN-001429,2026-11-29,ACCT-966151,Citibank,-3.4239595,-1.2042586,Break
TXN-001432,2026-12-02,ACCT-389821,Chase,127.58054,71.06126,Match
TXN-001436,2026-12-06,ACCT-318011,Citibank,23.176342,71.987,Break
TXN-001441,2026-12-11,ACCT-880708,Chase,-3.9952476,-4.089426,Match
TXN-001443,2026-12-13,ACCT-323770,HSBC,2569.6768,2353.967,Match
TXN-001448,2026-12-18,ACCT-697028,Chase,-3.4039276,-3.3482957,Match
TXN-001450,2026-12-20,ACCT-434279,HSBC,2561.5088,2467.2625,Match
TXN-001460,2026-12-30,ACCT-784415,Bank of America,-4.0056357,-4.0976353,Break
TXN-001461,2026-12-31,ACCT-113203,Wells Fargo,-3.9729154,-4.0787234,Match
TXN-001467,2027-01-06,ACCT-840093,Chase,-4.00446,-4.0940485,Break
TXN-001479,2027-01-18,ACCT-727316,Chase,-3.9379876,-3.7222035,Break
TXN-001482,2027-01-21,ACCT-317359,Citibank,57.39536,145.55482,Break
TXN-001485,2027-01-24,ACCT-046522,HSBC,27.432194,18.269304,Match
TXN-001487,2027-01-26,ACCT-846782,Bank of America,-3.4718747,-2.6489034,Break
TXN-001493,2027-02-01,ACCT-765932,Bank of America,-4.003972,-4.0916696,Break
TXN-001496,2027-02-04,ACCT-142084,Citibank,70.72668,152.06882,Break
TXN-001501,2027-02-09,ACCT-994720,Chase,1238.2722,1823.137,Break
TXN-001509,2027-02-17,ACCT-527398,HSBC,3.4366825,9.160999,Break
TXN-001518,2027-02-26,ACCT-742802,Chase,3.1055586,3.9175336,Match
TXN-001522,2027-03-02,ACCT-425055,Citibank,116.22147,95.58754,Match
TXN-001524,2027-03-04,ACCT-330438,Citibank,-2.2343366,-0.6037096,Match
TXN-001525,2027-03-05,ACCT-843969,Bank of America,-4.005629,-4.097629,Match
TXN-001526,2027-03-06,ACCT-336691,Chase,403.93423,865.486,Match
TXN-001529,2027-03-09,ACCT-474813,Citibank,336.35715,1195.5653,Break
TXN-001530,2027-03-10,ACCT-222523,Citibank,15.512278,57.00505,Break
TXN-001532,2027-03-12,ACCT-968071,Chase,-2.183722,-2.4843705,Match
TXN-001538,2027-03-18,ACCT-845366,Citibank,25.259995,129.4016,Break
TXN-001541,2027-03-21,ACCT-262660,Citibank,-3.9579213,-3.9298296,Break
TXN-001543,2027-03-23,ACCT-718047,Bank of America,-3.9854362,-4.0202003,Match
TXN-001550,2027-03-30,ACCT-094034,Bank of America,36.53101,40.22514,Break
TXN-001556,2027-04-05,ACCT-680115,Bank of America,-2.2976599,-2.7840219,Match
TXN-001561,2027-04-10,ACCT-710355,Chase,155.24191,112.76913,Match
TXN-001568,2027-04-17,ACCT-884894,Citibank,-4.005624,-4.097579,Break
TXN-001572,2027-04-21,ACCT-811349,Citibank,-3.6488929,-2.971803,Break
TXN-001574,2027-04-23,ACCT-824653,Citibank,112.068306,139.62096,Break
TXN-001578,2027-04-27,ACCT-627071,HSBC,-4.005462,-4.097144,Break
TXN-001582,2027-05-01,ACCT-648059,Bank of America,-4.005614,-4.0976186,Match
TXN-001586,2027-05-05,ACCT-941453,Bank of America,-4.0056357,-4.0976357,Match
TXN-001592,2027-05-11,ACCT-382746,HSBC,5.382118,14.935079,Break
TXN-001595,2027-05-14,ACCT-739046,Citibank,-3.9929154,-4.084916,Match
TXN-001602,2027-05-21,ACCT-997915,Bank of America,-4.00459,-4.095197,Break
TXN-001603,2027-05-22,ACCT-216411,Citibank,-3.8988085,-3.5968626,Break
TXN-001605,2027-05-24,ACCT-732518,Bank of America,-3.8764455,-3.9732335,Match
TXN-001606,2027-05-25,ACCT-374847,Wells Fargo,-4.005635,-4.0976334,Break
TXN-001608,2027-05-27,ACCT-603810,Bank of America,35.68407,30.277004,Break
TXN-001614,2027-06-02,ACCT-875097,HSBC,-4.005636,-4.097636,Break
TXN-001620,2027-06-08,ACCT-280336,HSBC,1732.2122,1073.4275,Break
TXN-001623,2027-06-11,ACCT-727801,Bank of America,-4.0054407,-4.0966616,Break
TXN-001626,2027-06-14,ACCT-321947,HSBC,7.526723,4.6077194,Match
TXN-001634,2027-06-22,ACCT-897358,Bank of America,-4.005636,-4.097636,Break
TXN-001637,2027-06-25,ACCT-103726,Citibank,-3.957216,-3.9536746,Break
TXN-001639,2027-06-27,ACCT-595712,Chase,18.8158,48.33987,Match
TXN-001640,2027-06-28,ACCT-501221,Chase,9.917087,36.624454,Match
TXN-001641,2027-06-29,ACCT-385246,Chase,2303.005,2363.5906,Match
TXN-001642,2027-06-30,ACCT-178182,Chase,658.7319,921.005,Match
TXN-001646,2027-07-04,ACCT-492503,Wells Fargo,0.9870485,0.42447886,Match
TXN-001647,2027-07-05,ACCT-210637,HSBC,2064.5542,2130.5186,Break
TXN-001649,2027-07-07,ACCT-514194,Citibank,-0.8175074,13.1405,Break
TXN-001652,2027-07-10,ACCT-187616,HSBC,-3.7061498,-3.3281598,Break
TXN-001654,2027-07-12,ACCT-777523,HSBC,-4.0002704,-4.0840383,Break
TXN-001664,2027-07-22,ACCT-606317,Chase,1946.8835,2184.53,Match
TXN-001665,2027-07-23,ACCT-591266,Bank of America,-3.9989703,-4.073178,Break
TXN-001668,2027-07-26,ACCT-884596,Citibank,-4.0008307,-4.0938554,Match
TXN-001669,2027-07-27,ACCT-871800,Bank of America,-4.0021887,-4.091775,Match
TXN-001675,2027-08-02,ACCT-140524,Bank of America,-3.832067,-3.9132416,Break
TXN-001679,2027-08-06,ACCT-010405,Bank of America,1436.9935,1505.1217,Match
TXN-001680,2027-08-07,ACCT-947366,Chase,398.83685,368.15698,Match
TXN-001683,2027-08-10,ACCT-725689,Bank of America,-4.005636,-4.097636,Match
TXN-001686,2027-08-13,ACCT-051110,HSBC,9.505012,10.030794,Match
TXN-001687,2027-08-14,ACCT-209255,Citibank,7.0767374,23.55584,Break
TXN-001688,2027-08-15,ACCT-007956,Citibank,0.08889231,0.8054832,Match
TXN-001690,2027-08-17,ACCT-868260,Bank of America,-4.0055413,-4.0975437,Match
TXN-001694,2027-08-21,ACCT-240286,Citibank,2324.8003,2234.5393,Match
TXN-001699,2027-08-26,ACCT-405003,HSBC,-2.8041546,-3.2638922,Break
TXN-001705,2027-09-01,ACCT-399885,HSBC,2802.3997,2674.6968,Match
TXN-001708,2027-09-04,ACCT-135544,Chase,-4.0052166,-4.097412,Match
TXN-001710,2027-09-06,ACCT-907691,HSBC,-3.958627,-4.0342345,Break
TXN-001713,2027-09-09,ACCT-803593,HSBC,51.99341,37.774452,Match
TXN-001716,2027-09-12,ACCT-241663,Chase,-3.7140017,-3.8300207,Match
TXN-001717,2027-09-13,ACCT-704631,Chase,-3.983749,-4.0619,Match
TXN-001720,2027-09-16,ACCT-718080,Bank of America,-3.8023925,-3.8338666,Match
TXN-001725,2027-09-21,ACCT-999960,HSBC,-0.7913321,0.7877854,Break
TXN-001726,2027-09-22,ACCT-141139,Chase,298.78854,333.74814,Match
TXN-001728,2027-09-24,ACCT-315030,HSBC,24.311197,87.37572,Break
TXN-001734,2027-09-30,ACCT-633033,Wells Fargo,5.745081,3.0530808,Break
TXN-001735,2027-10-01,ACCT-418532,Citibank,-4.0056357,-4.0976357,Match
TXN-001736,2027-10-02,ACCT-477461,Wells Fargo,68.55166,152.33907,Break
TXN-001743,2027-10-09,ACCT-960657,Bank of America,-3.9967637,-4.0749903,Break
TXN-001750,2027-10-16,ACCT-701105,HSBC,253.09706,333.98355,Break
TXN-001751,2027-10-17,ACCT-001776,Chase,-3.5601256,-2.875714,Break
TXN-001754,2027-10-20,ACCT-218250,Wells Fargo,-3.7651548,-3.674794,Break
TXN-001758,2027-10-24,ACCT-599873,HSBC,-3.6764524,-3.568448,Break
TXN-001760,2027-10-26,ACCT-923140,Wells Fargo,-3.2213602,-2.0617664,Break
TXN-001762,2027-10-28,ACCT-815700,Citibank,-3.4867198,-2.0710754,Break
TXN-001763,2027-10-29,ACCT-614295,Bank of America,-3.9973788,-4.057971,Break
TXN-001764,2027-10-30,ACCT-305394,Bank of America,-0.9922496,0.8889283,Match
TXN-001765,2027-10-31,ACCT-923746,Chase,5.5276175,22.78013,Break
TXN-001767,2027-11-02,ACCT-735308,Citibank,-4.005604,-4.0975957,Match
TXN-001772,2027-11-07,ACCT-939325,HSBC,1414.2102,1313.1853,Break
TXN-001779,2027-11-14,ACCT-450910,Bank of America,-4.0055118,-4.097352,Break
TXN-001782,2027-11-17,ACCT-617621,HSBC,-4.005636,-4.097636,Break
TXN-001788,2027-11-23,ACCT-860067,Citibank,-3.8358111,-3.3214164,Break
TXN-001793,2027-11-28,ACCT-601957,Bank of America,33.132114,25.523186,Break
TXN-001797,2027-12-02,ACCT-739152,Citibank,46.825264,40.10072,Match
TXN-001799,2027-12-04,ACCT-204162,Bank of America,-4.005636,-4.097636,Break
TXN-001803,2027-12-08,ACCT-874239,Chase,1.3706077,-0.1149992,Match
TXN-001805,2027-12-10,ACCT-796594,Citibank,-3.784733,-3.7700346,Match
TXN-001811,2027-12-16,ACCT-572947,Chase,1281.5557,1321.8267,Match
TXN-001815,2027-12-20,ACCT-729673,Citibank,-3.7926326,-3.8839877,Match
TXN-001817,2027-12-22,ACCT-579085,Bank of America,0.7336625,11.323698,Match
TXN-001822,2027-12-27,ACCT-448922,Citibank,4.5792837,6.3666763,Match
TXN-001824,2027-12-29,ACCT-232283,Chase,2494.0989,2387.525,Match
TXN-001827,2028-01-01,ACCT-897265,Wells Fargo,-4.005636,-4.097636,Match
TXN-001828,2028-01-02,ACCT-620403,Citibank,433.81403,1011.1335,Match
TXN-001829,2028-01-03,ACCT-687196,Chase,-4.005313,-4.097402,Match
TXN-001837,2028-01-11,ACCT-502671,Bank of America,-4.005635,-4.097632,Break
TXN-001839,2028-01-13,ACCT-622090,Citibank,-4.0010185,-4.0922217,Match
TXN-001842,2028-01-16,ACCT-590317,Bank of America,-4.005539,-4.097408,Break
TXN-001844,2028-01-18,ACCT-031352,Citibank,-2.4061408,-0.91293275,Break
TXN-001847,2028-01-21,ACCT-143355,Citibank,-3.942669,-3.9168355,Break
TXN-001853,2028-01-27,ACCT-790652,Bank of America,-2.8643038,-0.94382536,Break
TXN-001854,2028-01-28,ACCT-823874,Bank of America,-4.0039196,-4.0912647,Break
TXN-001855,2028-01-29,ACCT-264392,Citibank,-4.0004544,-4.087683,Match
TXN-001856,2028-01-30,ACCT-759463,Citibank,-4.003029,-4.0902104,Break
TXN-001862,2028-02-05,ACCT-899490,Citibank,244.61925,669.8127,Break
TXN-001866,2028-02-09,ACCT-431061,Citibank,55.07613,75.073494,Match
TXN-001869,2028-02-12,ACCT-323119,Chase,964.14374,796.6997,Match
TXN-001876,2028-02-19,ACCT-651575,Citibank,-3.7254887,-2.3766663,Break
TXN-001885,2028-02-28,ACCT-574168,Citibank,22.021578,49.30437,Match
TXN-001886,2028-02-29,ACCT-574168,Chase,76.02992,242.38077,Break
TXN-001888,2028-03-02,ACCT-502190,Bank of America,-2.7503116,-0.5514246,Break
TXN-001896,2028-03-10,ACCT-950390,Bank of America,-4.004917,-4.0953546,Break
TXN-001897,2028-03-11,ACCT-858182,Bank of America,-4.0056324,-4.097634,Match
TXN-001899,2028-03-13,ACCT-534163,Chase,-3.8572896,-3.9452631,Match
TXN-001900,2028-03-14,ACCT-726150,Chase,118.94553,238.88551,Match
TXN-001901,2028-03-15,ACCT-511082,Citibank,-4.0051785,-4.0972524,Match
TXN-001905,2028-03-19,ACCT-685855,Chase,2702.883,2262.7861,Match
TXN-001907,2028-03-21,ACCT-547395,Chase,1284.2252,1294.9862,Match
TXN-001909,2028-03-23,ACCT-692126,Bank of America,-4.005105,-4.0962343,Break
TXN-001911,2028-03-25,ACCT-484219,HSBC,-3.93642,-4.049264,Match
TXN-001914,2028-03-28,ACCT-276286,HSBC,2452.768,2465.5955,Break
TXN-001918,2028-04-01,ACCT-288811,Bank of America,-4.0056343,-4.097633,Break
TXN-001926,2028-04-09,ACCT-942605,Chase,-3.971256,-4.0705338,Match
TXN-001928,2028-04-11,ACCT-678933,HSBC,-4.005547,-4.0972457,Break
TXN-001930,2028-04-13,ACCT-868584,Bank of America,-3.6209471,-3.8377564,Match
TXN-001931,2028-04-14,ACCT-813977,Chase,3.2282555,2.4722273,Match
TXN-001932,2028-04-15,ACCT-374521,Chase,-3.887953,-3.9915817,Match
TXN-001934,2028-04-17,ACCT-968621,Bank of America,-4.004598,-4.095081,Break
TXN-001939,2028-04-22,ACCT-549432,Chase,16.700264,29.754902,Match
TXN-001940,2028-04-23,ACCT-311993,Chase,64.17087,117.46218,Match
TXN-001950,2028-05-03,ACCT-433292,Bank of America,-3.6575787,-2.3435304,Match
TXN-001951,2028-05-04,ACCT-494337,Citibank,1.8575767,6.42109,Break
TXN-001954,2028-05-07,ACCT-571066,Bank of America,-4.0056295,-4.09761,Break
TXN-001959,2028-05-12,ACCT-872416,Bank of America,-3.3416667,-2.447726,Break
TXN-001960,2028-05-13,ACCT-966741,Wells Fargo,3.1022346,4.4241686,Break
TXN-001961,2028-05-14,ACCT-587933,Citibank,-3.888916,-3.9948618,Match
TXN-001968,2028-05-21,ACCT-694551,Citibank,-2.9502282,-3.2704237,Match
TXN-001970,2028-05-23,ACCT-161844,HSBC,2169.4597,2160.8176,Break
TXN-001971,2028-05-24,ACCT-962759,Wells Fargo,-4.0054274,-4.0974116,Match
TXN-001975,2028-05-28,ACCT-451601,Chase,928.27136,1116.3385,Match
TXN-001977,2028-05-30,ACCT-224049,HSBC,-3.972645,-3.9684417,Break
TXN-001981,2028-06-03,ACCT-853370,HSBC,-4.005598,-4.09762,Break
TXN-001986,2028-06-08,ACCT-293667,HSBC,2835.0173,2751.1538,Match
TXN-001987,2028-06-09,ACCT-720135,Wells Fargo,-4.005613,-4.0976224,Match
TXN-001991,2028-06-13,ACCT-757720,Bank of America,-4.005636,-4.097636,Break
TXN-001992,2028-06-14,ACCT-086723,Citibank,-4.005573,-4.097591,Match
TXN-001995,2028-06-17,ACCT-028870,Chase,1445.2549,1138.3652,Match
TXN-001998,2028-06-20,ACCT-653651,Chase,-3.813409,-3.6054301,Match
TXN-001999,2028-06-21,ACCT-825322,Bank of America,-2.738746,-0.49935237,Break
TXN-002001,2028-06-23,ACCT-046355,Citibank,-4.005636,-4.097636,Match
TXN-002004,2028-06-26,ACCT-884596,Citibank,2135.0488,2108.0295,Match
TXN-002010,2028-07-02,ACCT-235766,Citibank,1447.5547,1500.8223,Match
TXN-002011,2028-07-03,ACCT-612499,Bank of America,-4.0021806,-4.093153,Match
TXN-002015,2028-07-07,ACCT-412723,Chase,222.89362,466.34555,Break
TXN-002024,2028-07-16,ACCT-923363,Wells Fargo,860.1069,680.20526,Match
TXN-002027,2028-07-19,ACCT-220069,Chase,32.591385,105.374664,Break
TXN-002028,2028-07-20,ACCT-690126,HSBC,176.14606,115.805954,Break
TXN-002033,2028-07-25,ACCT-814667,Bank of America,-4.005496,-4.0968766,Match
TXN-002034,2028-07-26,ACCT-896998,Bank of America,-4.005636,-4.097636,Break
TXN-002038,2028-07-30,ACCT-292986,Bank of America,-4.005636,-4.097636,Match
TXN-002044,2028-08-05,ACCT-548170,Citibank,-2.6034908,1.0210708,Break
TXN-002045,2028-08-06,ACCT-913262,Citibank,-3.9918547,-4.0857153,Match
TXN-002048,2028-08-09,ACCT-866280,Citibank,-4.0056114,-4.097577,Break
TXN-002049,2028-08-10,ACCT-439552,Citibank,120.15017,164.46779,Match
TXN-002050,2028-08-11,ACCT-524921,HSBC,-4.0056257,-4.0976186,Break
TXN-002051,2028-08-12,ACCT-178403,HSBC,-3.728249,-3.6061368,Break
TXN-002052,2028-08-13,ACCT-518229,Bank of America,23.785788,59.59078,Break
TXN-002057,2028-08-18,ACCT-098342,Citibank,0.3757051,-0.8175026,Match
TXN-002061,2028-08-22,ACCT-965799,HSBC,-3.9831986,-4.0427356,Break
TXN-002063,2028-08-24,ACCT-918216,Chase,2773.2449,2668.341,Match
TXN-002065,2028-08-26,ACCT-265632,HSBC,708.6608,962.19165,Break
TXN-002066,2028-08-27,ACCT-434568,HSBC,29.197107,16.348724,Match
TXN-002067,2028-08-28,ACCT-759980,Citibank,0.6987213,5.501198,Match
TXN-002072,2028-09-02,ACCT-133020,Bank of America,-4.00553,-4.097434,Break
TXN-002074,2028-09-04,ACCT-391563,Bank of America,-4.005494,-4.097518,Match
TXN-002075,2028-09-05,ACCT-537049,Chase,-4.0056314,-4.0976343,Match
TXN-002080,2028-09-10,ACCT-283576,Chase,-3.9660695,-4.0669365,Match
TXN-002083,2028-09-13,ACCT-455441,HSBC,527.57697,438.0921,Match
TXN-002086,2028-09-16,ACCT-242536,Wells Fargo,-2.1280982,0.91739166,Break
TXN-002091,2028-09-21,ACCT-973496,Bank of America,-4.005636,-4.097636,Match
TXN-002097,2028-09-27,ACCT-531849,Citibank,-3.9629958,-4.03976,Match
TXN-002098,2028-09-28,ACCT-362080,Citibank,-4.005634,-4.09763,Break
TXN-002103,2028-10-03,ACCT-586577,HSBC,12.229748,6.990053,Break
TXN-002106,2028-10-06,ACCT-814505,Chase,-2.1791599,4.275243,Match
TXN-002107,2028-10-07,ACCT-526843,Bank of America,-3.9504304,-3.9198282,Break
TXN-002114,2028-10-14,ACCT-972736,Citibank,-3.5532405,-3.2075462,Break
TXN-002117,2028-10-17,ACCT-790121,Citibank,-2.0602696,1.01101,Break
TXN-002121,2028-10-21,ACCT-567312,HSBC,-3.9946852,-4.0765667,Break
TXN-002126,2028-10-26,ACCT-864490,Citibank,-3.8983486,-3.8254812,Break
TXN-002131,2028-10-31,ACCT-450827,Chase,-3.9068859,-4.0349984,Match
TXN-002137,2028-11-06,ACCT-631642,Citibank,-0.92222774,0.24076019,Match
TXN-002138,2028-11-07,ACCT-542425,Bank of America,-2.0513349,-2.7448976,Match
TXN-002140,2028-11-09,ACCT-132487,Bank of America,369.83655,800.3178,Break
TXN-002142,2028-11-11,ACCT-182090,HSBC,-4.0013433,-4.093382,Break
TXN-002144,2028-11-13,ACCT-706437,Bank of America,-3.9489522,-3.876982,Break
TXN-002149,2028-11-18,ACCT-023432,Chase,-4.005271,-4.0956416,Break
TXN-002157,2028-11-26,ACCT-880604,HSBC,-4.005619,-4.0976033,Break
TXN-002160,2028-11-29,ACCT-331136,Citibank,-3.9965289,-4.086922,Break
TXN-002161,2028-11-30,ACCT-864211,Citibank,-1.882017,3.1003377,Break
TXN-002163,2028-12-02,ACCT-837925,Citibank,4.332144,35.5255,Break
TXN-002172,2028-12-11,ACCT-494836,Chase,-3.3998752,-1.2280091,Break
TXN-002180,2028-12-19,ACCT-608171,Chase,-0.5335964,-1.3911291,Match
TXN-002181,2028-12-20,ACCT-624689,Bank of America,-4.0042515,-4.095766,Match
TXN-002191,2028-12-30,ACCT-362080,Chase,16.929226,35.590866,Break
TXN-002193,2029-01-01,ACCT-602297,Chase,-4.005569,-4.0975423,Match
TXN-002194,2029-01-02,ACCT-935480,Bank of America,-2.5507052,-0.81431997,Break
