Transaction ID,Date,Account Number,Bank Name,Bank Statement Amount,Book Records Amount,Match Status,Amount_Difference,Predicted Break Reason
TXN-000879,2025-05-28,2515.0,Citibank,-3.3644295,-3.1178033,Break,-0.24662620000000013,Missing in Books
TXN-000883,2025-06-01,-1.0,Citibank,-2.242231,-1.3743633,Match,-0.8678676999999999,No Break
TXN-000892,2025-06-10,374.0,Chase,258.40582,382.5272,Break,-124.12137999999999,Timing Difference
TXN-000893,2025-06-11,-1.0,Citibank,9.0195265,73.37888,Break,-64.3593535,Missing in Bank
TXN-000895,2025-06-13,-1.0,Chase,-4.0043178,-4.0949564,Break,0.09063860000000012,Duplicate Entry
TXN-000896,2025-06-14,843.0,Citibank,384.49744,640.7998,Match,-256.30236,No Break
TXN-000900,2025-06-18,2537.0,HSBC,-4.002485,-4.092796,Break,0.09031099999999981,Amount Mismatch
TXN-000901,2025-06-19,-1.0,HSBC,-3.81987,-3.3392222,Break,-0.48064779999999985,Bank Error
TXN-000906,2025-06-24,3968.0,HSBC,2729.6543,2615.9907,Match,113.66360000000032,No Break
TXN-000918,2025-07-06,-1.0,Citibank,-3.6783078,-2.8386157,Break,-0.8396920999999997,Duplicate Entry
TXN-000919,2025-07-07,-1.0,Wells Fargo,1089.157,1418.9193,Break,-329.7623000000001,Fraudulent/Unauthorized
TXN-000921,2025-07-09,-1.0,Chase,-1.8001341,-2.7213118,Match,0.9211777000000001,No Break
TXN-000923,2025-07-11,2332.0,Citibank,79.44924,270.4968,Break,-191.04756,Timing Difference
TXN-000924,2025-07-12,4964.0,Bank of America,20.997366,54.43423,Break,-33.436864,Missing in Bank
TXN-000925,2025-07-13,4774.0,Chase,-4.0002775,-4.088976,Break,0.08869849999999957,Duplicate Entry
TXN-000929,2025-07-17,-1.0,Bank of America,-3.7681384,-3.5731788,Break,-0.19495960000000023,Duplicate Entry
TXN-000931,2025-07-19,944.0,HSBC,71.66396,87.9838,Break,-16.31984,Timing Difference
TXN-000934,2025-07-22,-1.0,Chase,-4.005636,-4.097636,Match,0.09199999999999964,No Break
TXN-000936,2025-07-24,2840.0,Chase,30.792044,96.30241,Break,-65.51036599999999,Fraudulent/Unauthorized
TXN-000937,2025-07-25,799.0,Citibank,-3.8523674,-3.9133492,Break,0.060981799999999975,Missing in Bank
TXN-000944,2025-08-01,2806.0,HSBC,-3.9256542,-4.0506096,Match,0.12495539999999972,No Break
TXN-000949,2025-08-06,4469.0,Chase,-4.0051274,-4.095577,Break,0.09044959999999946,Missing in Bank
TXN-000951,2025-08-08,4311.0,Chase,2730.1677,2797.4517,Match,-67.2840000000001,No Break
TXN-000952,2025-08-09,-1.0,Citibank,2.364207,2.1788847,Match,0.18532230000000016,No Break
TXN-000954,2025-08-11,1973.0,Citibank,133.73232,82.052025,Break,51.68029499999999,Duplicate Entry
TXN-000955,2025-08-12,3835.0,HSBC,776.9039,959.0337,Break,-182.12979999999993,Duplicate Entry
TXN-000956,2025-08-13,1005.0,Wells Fargo,-4.0056257,-4.0976253,Break,0.0919995999999994,Bank Error
TXN-000957,2025-08-14,-1.0,Wells Fargo,-3.997769,-4.07618,Break,0.07841100000000001,Amount Mismatch
TXN-000960,2025-08-17,1359.0,Bank of America,-4.005412,-4.097424,Break,0.09201200000000043,Missing in Books
TXN-000963,2025-08-20,-1.0,Wells Fargo,5.5972204,3.73222,Break,1.8650004000000004,Missing in Books
TXN-000964,2025-08-21,-1.0,Chase,-4.0055923,-4.097601,Break,0.09200870000000005,Bank Error
TXN-000967,2025-08-24,-1.0,HSBC,8.981345,24.698605,Break,-15.717260000000001,Missing in Books
TXN-000969,2025-08-26,1457.0,Citibank,2183.3545,1733.9172,Match,449.4372999999998,No Break
TXN-000975,2025-09-01,832.0,Citibank,19.114647,26.258015,Match,-7.143367999999999,No Break
TXN-000977,2025-09-03,139.0,Citibank,2102.1924,2278.39,Match,-176.19759999999997,No Break
TXN-000981,2025-09-07,4136.0,Chase,1254.0953,1387.8871,Match,-133.79179999999997,No Break
TXN-000985,2025-09-11,-1.0,Citibank,2484.3274,2349.4802,Match,134.84720000000016,No Break
TXN-000986,2025-09-12,-1.0,Citibank,-3.847651,-3.9807022,Break,0.13305120000000015,Fraudulent/Unauthorized
TXN-000987,2025-09-13,-1.0,Bank of America,50.27447,33.797832,Match,16.476638,No Break
TXN-000988,2025-09-14,-1.0,HSBC,608.55176,945.23193,Break,-336.6801700000001,Duplicate Entry
TXN-000989,2025-09-15,-1.0,Chase,-3.2351568,-1.5763217,Break,-1.6588351,Fraudulent/Unauthorized
TXN-000996,2025-09-22,-1.0,Bank of America,-4.0056343,-4.097634,Match,0.09199970000000057,No Break
TXN-001001,2025-09-27,-1.0,HSBC,-4.005636,-4.097636,Break,0.09199999999999964,Bank Error
TXN-001008,2025-10-04,803.0,Citibank,-4.0002646,-4.093373,Match,0.09310839999999931,No Break
TXN-001012,2025-10-08,3653.0,HSBC,-3.9648306,-4.0680423,Match,0.10321170000000013,No Break
TXN-001013,2025-10-09,-1.0,HSBC,4.8701897,1.2323197,Match,3.6378700000000004,No Break
TXN-001014,2025-10-10,-1.0,Wells Fargo,-4.005402,-4.0972033,Break,0.0918013000000002,Missing in Bank
TXN-001016,2025-10-12,4183.0,Bank of America,-4.005518,-4.09754,Match,0.09202200000000005,No Break
TXN-001017,2025-10-13,-1.0,Bank of America,-4.0054674,-4.097443,Break,0.09197560000000049,Bank Error
TXN-001020,2025-10-16,-1.0,HSBC,-4.0054164,-4.097015,Break,0.0915986000000002,Amount Mismatch
TXN-001022,2025-10-18,-1.0,Bank of America,-4.005636,-4.097636,Match,0.09199999999999964,No Break
TXN-001029,2025-10-25,-1.0,Chase,-4.0055785,-4.097464,Break,0.09188550000000006,Bank Error
TXN-001032,2025-10-28,-1.0,Citibank,-4.0027523,-4.0951753,Match,0.09242300000000014,No Break
TXN-001038,2025-11-03,-1.0,Wells Fargo,973.22894,790.6944,Break,182.53454,Duplicate Entry
TXN-001041,2025-11-06,4057.0,Chase,94.692154,195.1532,Break,-100.461046,Duplicate Entry
TXN-001044,2025-11-09,941.0,Chase,172.18109,205.70122,Match,-33.520129999999995,No Break
TXN-001046,2025-11-11,-1.0,Citibank,2071.8367,2072.6318,Match,-0.795100000000275,No Break
TXN-001049,2025-11-14,-1.0,HSBC,-2.61778,0.3061646,Break,-2.9239446000000004,Timing Difference
TXN-001051,2025-11-16,2821.0,Citibank,-3.9958777,-4.088781,Match,0.09290330000000013,No Break
TXN-001059,2025-11-24,3655.0,HSBC,9.953395,14.54408,Match,-4.590684999999999,No Break
TXN-001060,2025-11-25,-1.0,Chase,986.15045,1743.3174,Break,-757.1669499999999,Fraudulent/Unauthorized
TXN-001061,2025-11-26,2971.0,Chase,-3.9976037,-4.0688205,Break,0.07121680000000019,Amount Mismatch
TXN-001063,2025-11-28,3728.0,Citibank,-3.9473445,-4.042175,Match,0.09483050000000048,No Break
TXN-001064,2025-11-29,2963.0,Citibank,564.35077,1001.0662,Break,-436.71542999999997,Fraudulent/Unauthorized
TXN-001066,2025-12-01,3974.0,Bank of America,13.643438,11.667298,Match,1.9761399999999991,No Break
TXN-001067,2025-12-02,4388.0,Bank of America,-3.970618,-4.0356297,Break,0.06501170000000034,Duplicate Entry
TXN-001068,2025-12-03,-1.0,Chase,-3.997745,-4.0689178,Break,0.07117280000000026,Duplicate Entry
TXN-001070,2025-12-05,2994.0,Chase,1045.0093,1002.4514,Match,42.557899999999904,No Break
TXN-001071,2025-12-06,-1.0,HSBC,-3.892237,-3.9085472,Break,0.01631019999999994,Missing in Bank
TXN-001073,2025-12-08,2928.0,Bank of America,-4.0056276,-4.0975904,Match,0.09196279999999923,No Break
TXN-001078,2025-12-13,-1.0,Bank of America,-3.38982,-3.4901228,Match,0.10030280000000014,No Break
TXN-001081,2025-12-16,-1.0,Chase,840.06067,1779.7958,Break,-939.7351300000001,Fraudulent/Unauthorized
TXN-001082,2025-12-17,-1.0,Citibank,-3.7296915,-3.9131272,Match,0.18343569999999998,No Break
TXN-001086,2025-12-21,4370.0,HSBC,14.695644,8.508237,Break,6.187407,Timing Difference
TXN-001090,2025-12-25,-1.0,Citibank,61.388626,189.56046,Break,-128.171834,Bank Error
TXN-001092,2025-12-27,1304.0,Wells Fargo,-3.9895067,-4.0672708,Break,0.0777641,Bank Error
TXN-001099,2026-01-03,-1.0,HSBC,-3.8654954,-3.8294153,Break,-0.03608009999999995,Amount Mismatch
TXN-001101,2026-01-05,361.0,Chase,-4.0045133,-4.094374,Break,0.08986070000000002,Duplicate Entry
TXN-001121,2026-01-25,-1.0,HSBC,1196.5555,1197.5721,Break,-1.0166000000001532,Amount Mismatch
TXN-001123,2026-01-27,409.0,Bank of America,-4.0050306,-4.096814,Match,0.09178339999999974,No Break
TXN-001125,2026-01-29,2647.0,HSBC,-4.005631,-4.097623,Break,0.09199199999999941,Amount Mismatch
TXN-001126,2026-01-30,2081.0,Bank of America,-4.005636,-4.097636,Break,0.09199999999999964,Bank Error
TXN-001133,2026-02-06,2370.0,Citibank,-2.1326942,2.0371678,Break,-4.169862,Timing Difference
TXN-001134,2026-02-07,-1.0,HSBC,-2.7248497,-3.3575284,Match,0.6326787,No Break
TXN-001137,2026-02-10,-1.0,Citibank,-1.697909,-1.0242075,Match,-0.6737015,No Break
TXN-001139,2026-02-12,1539.0,HSBC,1.6743459,6.167938,Break,-4.493592100000001,Missing in Bank
TXN-001144,2026-02-17,-1.0,Citibank,-4.0056357,-4.0976357,Match,0.09199999999999964,No Break
TXN-001149,2026-02-22,2844.0,HSBC,-4.0056334,-4.097635,Break,0.09200160000000057,Bank Error
TXN-001151,2026-02-24,4013.0,HSBC,807.09686,519.4588,Match,287.63806,No Break
TXN-001155,2026-02-28,-1.0,Citibank,2566.7136,2331.8892,Match,234.82439999999997,No Break
TXN-001166,2026-03-11,-1.0,HSBC,2367.2324,2090.1536,Match,277.0787999999998,No Break
TXN-001168,2026-03-13,4733.0,Chase,3.4990785,21.311594,Break,-17.8125155,Fraudulent/Unauthorized
TXN-001170,2026-03-15,2635.0,HSBC,-3.8465757,-3.694101,Break,-0.15247469999999996,Fraudulent/Unauthorized
TXN-001172,2026-03-17,2094.0,Bank of America,-4.005636,-4.097636,Break,0.09199999999999964,Missing in Books
TXN-001178,2026-03-23,2710.0,Citibank,-3.87068,-3.7342374,Break,-0.13644260000000008,Missing in Books
TXN-001180,2026-03-25,1097.0,Wells Fargo,-4.0055785,-4.0975504,Break,0.09197189999999988,Duplicate Entry
TXN-001185,2026-03-30,-1.0,HSBC,766.1994,904.91595,Break,-138.71654999999998,Timing Difference
TXN-001192,2026-04-06,-1.0,HSBC,213.20653,95.72684,Match,117.47968999999999,No Break
TXN-001199,2026-04-13,2987.0,Chase,454.84192,614.2682,Match,-159.42627999999996,No Break
TXN-001203,2026-04-17,3363.0,Citibank,-4.005636,-4.097636,Break,0.09199999999999964,Missing in Bank
TXN-001206,2026-04-20,-1.0,Citibank,109.89313,271.2122,Break,-161.31907,Timing Difference
TXN-001207,2026-04-21,-1.0,Bank of America,-3.9671748,-4.061552,Match,0.09437719999999983,No Break
TXN-001215,2026-04-29,-1.0,Chase,-4.005635,-4.0976353,Match,0.09200030000000048,No Break
TXN-001219,2026-05-03,-1.0,Bank of America,-4.00334,-4.0887103,Match,0.08537030000000012,No Break
TXN-001230,2026-05-14,-1.0,Chase,1020.5831,1310.0323,Break,-289.44920000000013,Missing in Bank
TXN-001240,2026-05-24,-1.0,Bank of America,-4.0054984,-4.0972457,Break,0.09174730000000064,Bank Error
TXN-001241,2026-05-25,1808.0,HSBC,2469.7449,2188.166,Match,281.5789,No Break
TXN-001242,2026-05-26,-1.0,Citibank,95.56667,239.78781,Break,-144.22114,Missing in Bank
TXN-001244,2026-05-28,-1.0,Bank of America,-3.9777932,-4.0745044,Match,0.09671120000000055,No Break
TXN-001247,2026-05-31,2899.0,Citibank,-4.0056267,-4.0976033,Break,0.09197660000000063,Missing in Bank
TXN-001249,2026-06-02,380.0,Bank of America,-4.005636,-4.097636,Match,0.09199999999999964,No Break
TXN-001250,2026-06-03,2648.0,HSBC,-3.9836261,-4.0772076,Break,0.09358150000000043,Amount Mismatch
TXN-001253,2026-06-06,4611.0,Bank of America,-3.9502845,-3.922881,Break,-0.027403500000000136,Missing in Bank
TXN-001257,2026-06-10,4653.0,HSBC,-4.002887,-4.091952,Break,0.08906499999999973,Duplicate Entry
TXN-001266,2026-06-19,1638.0,HSBC,10.262872,8.819843,Match,1.4430289999999992,No Break
TXN-001267,2026-06-20,1776.0,Citibank,392.62643,394.19077,Match,-1.5643399999999588,No Break
TXN-001268,2026-06-21,1645.0,Wells Fargo,-4.0055356,-4.0975766,Break,0.09204100000000004,Bank Error
TXN-001275,2026-06-28,-1.0,Chase,49.75024,45.21216,Match,4.538080000000001,No Break
TXN-001277,2026-06-30,1306.0,Chase,-3.9843652,-4.0701213,Match,0.08575610000000022,No Break
TXN-001280,2026-07-03,-1.0,Chase,10.539505,20.314245,Break,-9.77474,Bank Error
TXN-001284,2026-07-07,578.0,Chase,152.92686,101.42395,Match,51.50291,No Break
TXN-001285,2026-07-08,1921.0,Chase,-4.00199,-4.0924673,Match,0.09047729999999987,No Break
TXN-001287,2026-07-10,-1.0,Chase,-3.9351127,-3.8328898,Break,-0.10222290000000012,Missing in Bank
TXN-001291,2026-07-14,3928.0,Bank of America,-4.00497,-4.096539,Match,0.09156899999999979,No Break
TXN-001292,2026-07-15,1518.0,Citibank,1877.2578,1645.1823,Match,232.07550000000015,No Break
TXN-001297,2026-07-20,-1.0,Citibank,-4.0042343,-4.095315,Break,0.09108070000000001,Timing Difference
TXN-001300,2026-07-23,4877.0,Bank of America,-4.0054607,-4.0972033,Break,0.0917425999999999,Bank Error
TXN-001301,2026-07-24,-1.0,HSBC,341.88916,525.0144,Break,-183.12524000000002,Amount Mismatch
TXN-001302,2026-07-25,2891.0,Citibank,255.63274,229.8936,Match,25.73914000000002,No Break
TXN-001305,2026-07-28,-1.0,Citibank,-4.005623,-4.0975723,Break,0.09194930000000046,Bank Error
TXN-001307,2026-07-30,1271.0,Bank of America,-4.005636,-4.097636,Break,0.09199999999999964,Bank Error
TXN-001309,2026-08-01,2984.0,Bank of America,-4.0048857,-4.0956078,Break,0.0907220999999998,Missing in Books
TXN-001312,2026-08-04,-1.0,Chase,-2.6875618,-3.2380834,Match,0.5505215999999997,No Break
TXN-001313,2026-08-05,-1.0,Chase,-4.0055256,-4.0974045,Break,0.09187889999999932,Duplicate Entry
TXN-001317,2026-08-09,4327.0,Chase,-4.0053816,-4.097376,Match,0.09199439999999992,No Break
TXN-001325,2026-08-17,-1.0,Chase,1732.8,1338.4817,Match,394.3182999999999,No Break
TXN-001327,2026-08-19,-1.0,Citibank,13.352137,64.91887,Break,-51.566733,Missing in Bank
TXN-001332,2026-08-24,-1.0,Bank of America,65.54883,82.8847,Match,-17.33587,No Break
TXN-001334,2026-08-26,4031.0,Citibank,-4.0054884,-4.097492,Break,0.09200359999999996,Bank Error
TXN-001337,2026-08-29,1172.0,Chase,-0.5977193,0.45717463,Break,-1.05489393,Bank Error
TXN-001342,2026-09-03,3203.0,Chase,179.53828,711.2684,Break,-531.73012,Duplicate Entry
TXN-001343,2026-09-04,3062.0,Chase,-4.005636,-4.097636,Break,0.09199999999999964,Bank Error
TXN-001344,2026-09-05,2440.0,Citibank,778.2659,689.0644,Match,89.20150000000001,No Break
TXN-001349,2026-09-10,-1.0,Citibank,-3.423335,-1.9663788,Break,-1.4569561999999998,Fraudulent/Unauthorized
TXN-001354,2026-09-15,446.0,Bank of America,-4.005636,-4.097636,Match,0.09199999999999964,No Break
TXN-001366,2026-09-27,-1.0,Citibank,1128.6478,1823.6348,Match,-694.9870000000001,No Break
TXN-001368,2026-09-29,4648.0,HSBC,-3.2193656,-2.8375478,Break,-0.3818178000000003,Missing in Books
TXN-001369,2026-09-30,-1.0,Bank of America,-3.8358762,-3.7006018,Break,-0.13527440000000013,Amount Mismatch
TXN-001377,2026-10-08,-1.0,HSBC,-4.0056334,-4.0976334,Break,0.09200000000000053,Bank Error
TXN-001378,2026-10-09,-1.0,Chase,-3.8872244,-3.989142,Match,0.10191760000000016,No Break
TXN-001381,2026-10-12,3734.0,Citibank,-3.9998066,-4.0928283,Break,0.09302169999999998,Duplicate Entry
TXN-001383,2026-10-14,906.0,HSBC,402.62204,448.5711,Break,-45.949059999999974,Timing Difference
TXN-001387,2026-10-18,3190.0,Citibank,922.5582,671.01166,Match,251.54654000000005,No Break
TXN-001388,2026-10-19,-1.0,Bank of America,-4.005573,-4.097516,Break,0.09194299999999966,Bank Error
TXN-001389,2026-10-20,-1.0,Chase,-3.9994047,-4.0947223,Match,0.0953176,No Break
TXN-001390,2026-10-21,2381.0,Bank of America,47.690662,59.756565,Match,-12.065902999999999,No Break
TXN-001391,2026-10-22,-1.0,Wells Fargo,6.2455397,4.840231,Match,1.4053087,No Break
TXN-001395,2026-10-26,-1.0,Bank of America,-3.9171789,-4.029861,Match,0.11268210000000023,No Break
TXN-001396,2026-10-27,2071.0,Citibank,-4.005636,-4.097636,Match,0.09199999999999964,No Break
TXN-001404,2026-11-04,4136.0,HSBC,80.889244,24.314955,Match,56.57428900000001,No Break
TXN-001405,2026-11-05,-1.0,Chase,4.4404936,15.402581,Break,-10.9620874,Duplicate Entry
TXN-001410,2026-11-10,1102.0,Citibank,1456.1411,1443.506,Match,12.635099999999966,No Break
TXN-001423,2026-11-23,925.0,Bank of America,-4.005636,-4.0976357,Break,0.09199969999999968,Bank Error
TXN-001429,2026-11-29,4888.0,Citibank,-3.4239595,-1.2042586,Break,-2.2197009000000003,Fraudulent/Unauthorized
TXN-001432,2026-12-02,-1.0,Chase,127.58054,71.06126,Match,56.519279999999995,No Break
TXN-001436,2026-12-06,-1.0,Citibank,23.176342,71.987,Break,-48.81065799999999,Duplicate Entry
TXN-001441,2026-12-11,4501.0,Chase,-3.9952476,-4.089426,Match,0.09417839999999966,No Break
TXN-001443,2026-12-13,-1.0,HSBC,2569.6768,2353.967,Match,215.7098000000001,No Break
TXN-001448,2026-12-18,3563.0,Chase,-3.4039276,-3.3482957,Match,-0.055631899999999845,No Break
TXN-001450,2026-12-20,2222.0,HSBC,2561.5088,2467.2625,Match,94.24630000000025,No Break
TXN-001460,2026-12-30,-1.0,Bank of America,-4.0056357,-4.0976353,Break,0.09199960000000029,Missing in Bank
TXN-001461,2026-12-31,-1.0,Wells Fargo,-3.9729154,-4.0787234,Match,0.10580800000000012,No Break
TXN-001467,2027-01-06,4302.0,Chase,-4.00446,-4.0940485,Break,0.08958850000000051,Missing in Books
TXN-001479,2027-01-18,-1.0,Chase,-3.9379876,-3.7222035,Break,-0.21578410000000003,Amount Mismatch
TXN-001482,2027-01-21,1624.0,Citibank,57.39536,145.55482,Break,-88.15946000000001,Timing Difference
TXN-001485,2027-01-24,225.0,HSBC,27.432194,18.269304,Match,9.162889999999997,No Break
TXN-001487,2027-01-26,-1.0,Bank of America,-3.4718747,-2.6489034,Break,-0.8229712999999999,Bank Error
TXN-001493,2027-02-01,3933.0,Bank of America,-4.003972,-4.0916696,Break,0.08769760000000026,Missing in Bank
TXN-001496,2027-02-04,-1.0,Citibank,70.72668,152.06882,Break,-81.34213999999999,Amount Mismatch
TXN-001501,2027-02-09,-1.0,Chase,1238.2722,1823.137,Break,-584.8647999999998,Fraudulent/Unauthorized
TXN-001509,2027-02-17,2743.0,HSBC,3.4366825,9.160999,Break,-5.7243165000000005,Fraudulent/Unauthorized
TXN-001518,2027-02-26,-1.0,Chase,3.1055586,3.9175336,Match,-0.8119749999999999,No Break
TXN-001522,2027-03-02,-1.0,Citibank,116.22147,95.58754,Match,20.633929999999992,No Break
TXN-001524,2027-03-04,1691.0,Citibank,-2.2343366,-0.6037096,Match,-1.6306269999999998,No Break
TXN-001525,2027-03-05,4323.0,Bank of America,-4.005629,-4.097629,Match,0.09200000000000053,No Break
TXN-001526,2027-03-06,1729.0,Chase,403.93423,865.486,Match,-461.55177,No Break
TXN-001529,2027-03-09,2435.0,Citibank,336.35715,1195.5653,Break,-859.2081499999999,Missing in Bank
TXN-001530,2027-03-10,1101.0,Citibank,15.512278,57.00505,Break,-41.492771999999995,Missing in Bank
TXN-001532,2027-03-12,4896.0,Chase,-2.183722,-2.4843705,Match,0.3006484999999999,No Break
TXN-001538,2027-03-18,4331.0,Citibank,25.259995,129.4016,Break,-104.141605,Duplicate Entry
TXN-001541,2027-03-21,-1.0,Citibank,-3.9579213,-3.9298296,Break,-0.028091700000000053,Amount Mismatch
TXN-001543,2027-03-23,-1.0,Bank of America,-3.9854362,-4.0202003,Match,0.03476409999999985,No Break
TXN-001550,2027-03-30,-1.0,Bank of America,36.53101,40.22514,Break,-3.6941300000000012,Bank Error
TXN-001556,2027-04-05,-1.0,Bank of America,-2.2976599,-2.7840219,Match,0.48636199999999974,No Break
TXN-001561,2027-04-10,3625.0,Chase,155.24191,112.76913,Match,42.472779999999986,No Break
TXN-001568,2027-04-17,-1.0,Citibank,-4.005624,-4.097579,Break,0.09195499999999956,Missing in Books
TXN-001572,2027-04-21,4165.0,Citibank,-3.6488929,-2.971803,Break,-0.6770898999999999,Bank Error
TXN-001574,2027-04-23,4224.0,Citibank,112.068306,139.62096,Break,-27.55265399999999,Bank Error
TXN-001578,2027-04-27,-1.0,HSBC,-4.005462,-4.097144,Break,0.09168200000000049,Missing in Books
TXN-001582,2027-05-01,3328.0,Bank of America,-4.005614,-4.0976186,Match,0.0920046000000001,No Break
TXN-001586,2027-05-05,-1.0,Bank of America,-4.0056357,-4.0976357,Match,0.09199999999999964,No Break
TXN-001592,2027-05-11,-1.0,HSBC,5.382118,14.935079,Break,-9.552961,Amount Mismatch
TXN-001595,2027-05-14,-1.0,Citibank,-3.9929154,-4.084916,Match,0.09200059999999999,No Break
TXN-001602,2027-05-21,-1.0,Bank of America,-4.00459,-4.095197,Break,0.09060699999999944,Bank Error
TXN-001603,2027-05-22,-1.0,Citibank,-3.8988085,-3.5968626,Break,-0.30194589999999977,Timing Difference
TXN-001605,2027-05-24,-1.0,Bank of America,-3.8764455,-3.9732335,Match,0.0967880000000001,No Break
TXN-001606,2027-05-25,1925.0,Wells Fargo,-4.005635,-4.0976334,Break,0.09199840000000048,Amount Mismatch
TXN-001608,2027-05-27,-1.0,Bank of America,35.68407,30.277004,Break,5.407065999999997,Bank Error
TXN-001614,2027-06-02,4476.0,HSBC,-4.005636,-4.097636,Break,0.09199999999999964,Bank Error
TXN-001620,2027-06-08,1397.0,HSBC,1732.2122,1073.4275,Break,658.7846999999999,Duplicate Entry
TXN-001623,2027-06-11,3734.0,Bank of America,-4.0054407,-4.0966616,Break,0.09122089999999972,Duplicate Entry
TXN-001626,2027-06-14,-1.0,HSBC,7.526723,4.6077194,Match,2.9190036,No Break
TXN-001634,2027-06-22,-1.0,Bank of America,-4.005636,-4.097636,Break,0.09199999999999964,Amount Mismatch
TXN-001637,2027-06-25,503.0,Citibank,-3.957216,-3.9536746,Break,-0.003541400000000028,Amount Mismatch
TXN-001639,2027-06-27,-1.0,Chase,18.8158,48.33987,Match,-29.52407,No Break
TXN-001640,2027-06-28,-1.0,Chase,9.917087,36.624454,Match,-26.707366999999998,No Break
TXN-001641,2027-06-29,1979.0,Chase,2303.005,2363.5906,Match,-60.585599999999886,No Break
